words,commit_message
61,13e2a7cf0e Merge pull request #2086 from hashicorp/f-aws-iam-server-cert
78,95d2df0850 Merge pull request #2099 from 7heo/add-link-to-template-syntax-in-provider-doc
46,ff9b74c7e8 More internal links in template documentation.
44,1128c64ade Merge pull request #2093 from sdboyer/master
59,2e05515429 Merge pull request #2092 from TimeIncOSS/r53-alias-docs-fix
69,7aeeb14d28 Merge pull request #2089 from managedbyq/b_fix_route53_required_attrs
81,c346da6981 providers/aws: Requires ttl and records attributes if there isn't an ALIAS block.
44,b82bd0c280 Condense switch fallthroughs into expr lists
38,f64cb23334 Fix docs for aws_route53_record params
19,a363bd9b34 Update CHANGELOG.md
43,8764205bcf Merge pull request #1974 from johnewart/sns
49,be7ece0ce7 provider/aws: Add IAM Server Certificate resource
19,3eceddc34d added documentation
60,a6b8b65e6e Merge pull request #2029 from julienlavergne/ebs_description
55,9a8625e6a6 added new provider for creating objects in an s3 bucket
65,3031b08cd9 Correct lb_cookie_stickiness_policy example config documentation.
60,3b8f82f68f Merge pull request #2073 from TimeIncOSS/downgrade-middleman
38,ff2f446eb4 aws_db_instance docs updated per #2070
47,d569e14121 Merge pull request #2070 from managedbyq/master
58,e94a8b2627 providers/aws: Adds link to AWS docs about RDS parameters.
54,cd7741da9e Downgrade middleman to 3.3.12 as 3.3.13 does not exist
72,2215894f7b Merge pull request #2068 from ajlanghorn/please-sir-can-i-have-some-more
49,868564c820 providers/aws: Clarifies db_security_group usage.
20,b451eed453 "More more" no more!
52,6799225757 adding all supproted options for db snapshot restore
90,b0d2b25b2d Adding support for snapshot_identifier option which enables restoring a DB from a snapshot
17,17d9d314d0 Indentation issue
114,1dd95df5ab Export ARN in SQS queue and SNS topic / subscription; updated tests for new AWS SDK errors; updated documentation.
65,0196a0c2ae Changed Required: false to Optional: true in the SNS topic schema
19,68734517f8 Initial SNS support
56,fa44e455fa provider/aws: Add accdeptance test for volume attachment
48,68587eb51e provider/aws: Add resource_aws_volume_attachment
52,0fbdbd08ab Merge pull request #2045 from tamsky/tamsky-docfix-1
32,396fed9bd6 correct resource name in example
47,11f67ddc39 Merge pull request #2039 from stephenchu/master
64,b2af84f466 Merge pull request #2026 from hashicorp/f-aws-instance-move-tags
62,338bb50555 Merge pull request #2037 from hashicorp/f-aws-iam-instance-bug
19,22ae6e9a5d Update CHANGELOG.md
60,f50917e281 Merge pull request #2041 from svanharmelen/b-fix-remote-exec
49,f146a31ded Fixing #2033 by adding a small check on the input
80,5e2e2ffa20 Use Schema Default declaratively instead of defaulting at each payload creation.
31,c2628d8fae Fixed some whitespacing issues.
19,060a9ea1e5 Update CHANGELOG.md
62,ec06e81cf3 Merge pull request #1946 from hashicorp/f-aws-db-read-replicas
59,3e79ca4408 Merge pull request #2038 from hashicorp/b-template-rel-path
19,46fa67e71d Update CHANGELOG.md
11,729238675b update docs
47,f5102e9174 Added docs for route53 zone 'comment' argument.
47,06eb388c3f provider/template: store relative path in state
59,69f4acd5ac Moved 'comment' DSL definition to be alphabetically sorted.
64,a2baf1d755 provider/aws: Retry RunInstance if IAM profile hasn't propagated
44,cfbd546286 Added support for comment on a route53 zone.
39,6de8f9d180 provider/aws: RDS Read Replica cleanups
74,e5f5e1a167 Merge pull request #2007 from iJoinSolutions/2544-terraform-s3-forceDelete
55,21845d0cd9 Merge pull request #2032 from hashicorp/keypair_refresh
66,66372d8d1d small update to keypair_refresh, to bring in-line with sdk changes
53,d56eb3eb92 added attributes reference section for AWS_EBS_VOLUME
32,fb847151b5 fixed aws_ebs_volume description
41,9e2ecafc46 Handle AWS keypairs which no longer exist
44,dba8771b14 added documention for force_destroy argument
50,dc698e3b67 added force_destroy argument to s3 bucket provider
55,12e69084ef providers/aws: Move up where we assign tags on Instance
40,883e2848c6 update remote state s3 file to fix error
35,6b6aa867c0 update read replica acceptance test
19,dc164c454e remove default here
42,f346187948 provider/aws: Add RDS Read Replica support
49,d755fbd347 provider/aws: Add docs for AWS RDS Read Replicate
61,0d575b75c8 Merge pull request #2021 from hashicorp/b-aws-error-interface
48,31258e06c6 provider/aws: fix breakages from awserr refactor
55,046e9b4c88 Merge pull request #2006 from hashicorp/f-be-more-clear
24,739a411b4d debug security group ids
58,f6bcc302d3 providers/aws+cloudflare+dnsimple: Increase some verbosity
19,db095e2bca Update CHANGELOG.md
54,c585aae38b Merge pull request #1992 from justincampbell/s3-policy
41,89f0def721 providers/aws: Normalize S3 bucket policy
46,4b17554993 providers/aws: test S3 policy unmarshaled JSON
50,9c764a3253 providers/aws: Add support for policy on S3 bucket
56,aa4aca65d0 Merge pull request #2003 from svanharmelen/f-update-docs
39,0e87980c72 provisioner/chef: small fix in the docs
49,419b4f02d2 Merge autoscaler & instance group PR from dwatson
19,38792bfdad Update CHANGELOG.md
18,ce9382eebc up version for dev
16,9422571ca2 update CHANGELOG
47,d16f5d8196 Merge pull request #1993 from PeopleNet/doc-fix
69,597ecf82e4 Remove notes about nameservers only being available for public zones.
43,9f52192a79 Merge pull request #1939 from johnewart/sqs
66,5b04c703d3 Merge pull request #1989 from hashicorp/sethvargo/update_middleman
36,b7b15a07bd Update to newest middleman-hashicorp
34,cb05e5169a Removing examples in favor of docs
39,d538194f59 Added docs, tests, and updated SQS code
48,af09f257c8 fix regression in networkacl with conflicts with
19,cc206cb411 Update CHANGELOG.md
72,03599e3660 Merge pull request #1988 from hashicorp/f-aws-ec2-termination-protection
48,e1ea427649 provider/aws: support ec2 termination protection
19,8dd479dbe0 Initial SQS support
6,4ed2c8d956 v0.5.2
35,0021906bda fix minor regression with subnet_id
19,de7b9d0632 Update CHANGELOG.md
39,5113761f41 Merge branch 'f-aws-network-subnet-ids'
41,bf65f7c013 document Network ACL Subnet IDs attribute
19,09798cace5 Update CHANGELOG.md
56,e68dd5a8bf Merge pull request #1909 from justincampbell/s3-redirect
55,736983cab2 Merge pull request #1978 from hashicorp/b-orphan-module
39,b251afb5af terraform: orphan module should flatten
47,d9521efbf6 provider/aws: Add tests for Network ACL subnets
50,7eccc72dd0 Merge pull request #1973 from ctiwald/ct/clue-user
72,afef5ce373 panic: Instruct the user to include terraform's version for bug reports.
37,468de49265 upgrade to use typeset for subnet_ids
67,b3a4965f84 Merge pull request #1526 from PeopleNet/route53_private_hosted_zone
46,43607523fa Add missing sidebar item for zone_association.
45,bd6ff34aa2 Retrieve nameservers for private hosted zone.
54,a6fdb04829 Only d.Set("vpc_region") when creating a private zone.
37,3275ab0ba1 update acceptance test function names
21,b3d54cef4e fix typo in Changelog
16,f1d85f955a Fix typo in docs
60,b784908491 Add documentation and changelog for route53_zone_association
44,766aead4a5 Add tests for cross region VPC associations.
36,3507c0618b cleanup of zone_association resource
26,9da89974fc fix vpc_region param check
73,d02e247fc7 renamed region to vpc_region for clarity and made optional, updated tests
31,450c42f166 keep clean changeinfo as res id
52,9c8748d2dc providers/aws: resource aws_route53_zone_association
59,258422621f Update documentation and changelog for route53_hosted_zone.
64,052ff83670 Handle public zones correctly. Check for associate when reading.
38,8e62a14f29 verify VPC association on private zone
46,a51bc6007d DelegationSet is not support in private zones.
65,bf97d6a80f AWS/Route53Zone - create private hosted zone associated with VPC.
19,beb3ea949d Update CHANGELOG.md
68,e47987651e Merge pull request #1970 from hashicorp/f-asg-wait-for-elb-inservice
45,b56a42627f provider/aws: ASGs can wait for ELB InService
19,a0e0d62c7c Update CHANGELOG.md
72,0b548a4a99 Merge pull request #1965 from hashicorp/f-export-cache-cluster-endpoints
38,d81e63cc3c provider/aws: ElastiCache test updates
39,10fc184c97 add tags helper library for ElastiCache
16,533933f1ca update CHANGELOG
58,b6906f9158 Merge pull request #1959 from hashicorp/b-refresh-blank-id
48,32f6eb77f3 Merge pull request #1960 from hashicorp/b-lc-ami
58,a352626093 Merge pull request #1958 from hashicorp/b-env-var-validate
38,0728e25f43 terraform: env vars are lower priority
7,2809280e98 cleanup
44,d8f3783d09 provider/aws: Add tag support to ElastiCache
29,aad0808cc5 make parameter group optional
19,a56d58db20 Update CHANGELOG.md
38,a552db0c8c provider/aws: ElastiCache enhancements
71,f0b85d465e Merge pull request #1966 from hashicorp/f-aws-db-instance-license-model
46,7d9ee79660 provider/aws: add license_model to db_instance
22,6f3ce6bf3c WIP export cache nodes
61,8a3b75d361 Merge pull request #1957 from jtopjian/openstack-volume-fixes
54,e7c6cb22c5 provider/aws: bad AMI won't block LC refresh [GH-1901]
72,ad62be8642 website: parameter_group_name for elasticache cluster required [GH-1929]
48,0c9e95a32f website: note that interpolations can be escaped
60,77a61157fb command/push: var/var-file supported, note in help [GH-1950]
55,dd24ed4b76 helper/schema: blank ID refresh doesn't exist [GH-1905]
61,fe74d69852 terraform: validation should succeed if env var set [GH-1930]
16,442376c8e4 update CHANGELOG
18,4daaacd292 Minor volume fixes
64,88dde91e15 Merge pull request #1956 from dtan4/fix-iam-group-policy-mistake
49,89c97787df Fix argument mistake in IAM group policy document
59,6982ebc142 Merge pull request #1955 from ctiwald/ct/fix-vet-complaints
45,2252b83d9a Fix three trivial errors 'go vet' discovered.
37,f0e6d0f97e docs: fix cidr_block on aws SG egress
56,c435e3efb6 Merge pull request #1953 from hashicorp/b-no-roots-found
36,842d66183b core: respect roots in CBD transform
76,e1b4bf3ce0 Merge pull request #1949 from hashicorp/b-module-cbd-computed-count-deadlock
35,b0eafeb212 core: fix deadlock w/ CBD + modules
64,725f66796b Merge pull request #1944 from hashicorp/b-flatten-orphan-modules
32,63241c991b core: flatten disabled providers
28,a5e4e3de59 core: flatten orphan modules
79,c003e9690f Merge pull request #1941 from uzyexe/fix_missing_resource_name_iam_group_policy
17,2043698819 missing is "aws_"
16,8cb2063474 update CHANGELOG
50,5d6eff03be Merge pull request #1829 from josharian/formatlist
20,898fa91595 network acl cleanups
22,02e751e356 config: add formatlist
32,a3f79cd790 config: fix minor comment errors
59,75f000e0cc Merge pull request #1937 from svanharmelen/update-changelog
45,57666d4233 Adding Chef provisioner info to the CHANGELOG
54,a4c9dd6271 Merge pull request #1935 from TimeIncOSS/iam_role_docs
42,0c07fa359b Add missing EOF to iam_role_policy example
28,b5f0dc867b Fix incorrect parameter name
46,c214130401 aws: Reorder resources in IAM examples in docs
25,f24e8c7b53 Add docs for aws_iam_role
68,4e0aa334fa Merge pull request #1868 from svanharmelen/f-chef-client-provisioner
63,c7a6a4f232 Merge pull request #1933 from hashicorp/f-aws-remove-sdk-suffix
64,bb3ed8d740 Merge pull request #1934 from hashicorp/b-flatten-orphan-outputs
28,9c7fb87ca8 core: flatten orphan outputs
47,f7b6b6b2b5 Strip 'sdk' suffix from methods; it's a remnant
16,b4d0f71b32 Update CHANGELOG
76,372908cc6f Merge pull request #980 from BashtonLtd/gce_instance_template_network_update
65,4ed0a6eca0 Merge pull request #1932 from hashicorp/f-aws-api-coverage-script
39,2d1aafd549 contrib: aws api coverage report script
53,0dda704cbf provider/aws: Support multiple subnets in Network ACL
16,6835009238 Update CHANGELOG
16,e5ca0cc7c5 update CHANGELOG
73,251f7919b3 Merge pull request #1922 from hashicorp/b-orphans-in-module-unflattenable
63,e27393af41 Merge pull request #1894 from dcarley/gce_health_check_defaults
71,130aeda8b4 Merge pull request #1928 from uzyexe/fix_typo_propagating_vgws_document
40,b16b5e4a8c Typo in website docs for aws_route_table
50,b8cd6b2bae providers/aws: Add support for S3 website redirect
86,969b77933f Merge pull request #1926 from hashicorp/b-validate-confictswith-against-top-schema-map
51,bb14bfa657 helper/schema: call InternalValidate w/ schemaMap{}
55,1e3d1b07e6 helper/schema: validate ConflictsWith against top-level
59,11314a3d71 Tweaking a few minor things according to the feedback on GH
59,931d05198c Merge pull request #1886 from TimeIncOSS/subnet-timeout-fix
30,0273732dec core: make orphans flattenable
59,a2cadbb5c1 Merge pull request #1920 from sparkprime/allow-local-ssd-pr
27,5f15a9d26a Allow local SSDs, Fix #1088
57,7ca7eeabe7 Added scheduler_hints to the OpenStack instance resource.
20,b74e74fc16 ServerGroup Resource
16,cb0374a7e3 update CHANGELOG
50,e1627883b2 Merge pull request #1907 from PeopleNet/rds-update
16,32336e812a update CHANGELOG
48,c9b483d92a Merge pull request #1910 from PeopleNet/rds-tags
9,ca46d8e7d3 update CL
56,cc28d04777 Merge pull request #1911 from hashicorp/b-template-diffs
16,70d5db7b45 update cHANGELOG
48,1437af3abf Merge pull request #1917 from hashicorp/b-interp
47,f86dc22caf terraform: return unknown if resource not found
48,72afc6b31f Merge pull request #1914 from lyrixx/document-bc
58,c60fda3c1d [Doc] Added doc about provider/aws/security-group BC break
68,1798df8e03 Closes #1906. Only submit modification requests if there is a change
50,a96a3372c6 provider/template: don't diff when there's no diff
62,2783521960 Merge pull request #1897 from jtopjian/openstack-acctest-fixes
56,04214c8c1a Closes #1908. Parse AccountId from User ARN for RDS tags
24,a8dacede24 Improved some logging...
11,9c27194ee1 gofmt fixes
48,579c37cd74 provider/gce: Set defaults for http_health_check
47,13e9e6f51d provider/gce: Test updates to http_health_check
44,88f4df28ac provider/gce: Fix whitespace in test fixture
24,fe668a1ac7 Fixing TestAccFWPolicyV1
26,a6b9a63231 Fixing TestAccFWFirewallV1
38,4811112a6a Fixing TestAccNetworkingV2Subnet_basic
47,feb5a3c6bb Fixing TestAccNetworkingV2RouterInterface_basic
42,1e7a227ea6 Fixing TestAccNetworkingV2FloatingIP_basic
28,5535a9ba32 Fixing TestAccLBV1Pool_basic
31,de74f3e586 Fixing TestAccLBV1Monitor_basic
63,754bcd8307 Increase subnet & security group deletion timeout (2 -> 5 mins)
40,2d512343a0 Fixing TestAccBlockStorageV1Volume_basic
36,04d694fe53 Disabling volume attach test for now
19,d08ba05d2c Update CHANGELOG.md
59,66077556a5 Merge pull request #1881 from hashicorp/b-push-var-override
45,8ce3e1d5b4 command/push: local vars override remote ones
64,a268cc3d81 Merge pull request #1878 from jamesob/doc_for_paramterized_lists
9,56ec897a84 Fix typo.
59,a074b33bcf Document work-arounds necessary to parameterize list types.
23,2a5fffc24d Small textual update...
45,c19d92fb67 Refactored quite a few things after review...
66,91106a8bd8 Merge pull request #1869 from hashicorp/b-aws-document-elasticache
46,eaf96d9d6f provider/aws: Document AWS ElastiCache cluster
60,6409c5b826 Merge pull request #1847 from TimeIncOSS/add-fqdn-to-route53
50,ce8351ddef provider/aws: Add FQDN as output to route53_record
19,6cd6703dfb Update CHANGELOG.md
59,870b48b1c0 Merge pull request #1865 from justincampbell/s3-region-zone
